article_id,source,event,title,sentence_index,sentence,biased,sentiment,article_mean_sentiment,sentiment_deviation_article,sentiment_deviation_window
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,10,"The budget authored by Mr. Ryan, a rising star among conservatives, has given Catholic leaders an opportunity to distance the church from the Republican Party.",1,0.6705,-0.1439875,0.8144875,0.9958
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,11,"In an interview this month on the Christian Broadcasting Network, Mr. Ryan claimed that his budget was consistent with Catholic moral teaching because it pushes the poor to become independent of government assistance.",0,-0.4767,-0.1439875,0.3327125,0.2240714285714286
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,12,"“The preferential option for the poor, which is one of the primary tenants of Catholic social teaching, means don’t keep people poor, don’t make people dependent on government so that they stay stuck at their station in life, help people get out of poverty out onto life of independence,” he said.",0,-0.8316,-0.1439875,0.6876125,0.6113
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,13,"The letter released Tuesday by the faculty at Georgetown took Mr. Ryan to task for that argument, saying that Catholic teaching calls for government to step in and help when communities “face problems beyond their means to address, such as economic crises, high unemployment, endemic poverty and hunger.”",0,-0.8271,-0.1439875,0.6831125,0.5700833333333333
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,14,The United States Conference of Catholic Bishops has also issued several letters to members of Congress calling for a budget that prioritizes aid to the poor.,0,-0.0772,-0.1439875,0.06678749999999999,0.3653199999999999
149,nyt,Georgetown Catholics challenge Paul Ryan,Georgetown Faculty Latest to Chide Ryan ,15,"Mr. Ryan claimed in a recent interview that those letters did not speak for all bishops, but the conference responded that those letters do indeed represent the bishops’ collective opinion.",1,0.0,-0.1439875,0.1439875,0.433975
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,0,President Donald Trump said he’s considering an executive order to remove the right to citizenship for babies born in the U.S. to parents who aren’t citizens ― a right enshrined in the 14th Amendment that could likely be changed only through a constitutional amendment.,1,0.0,0.015096874999999997,0.015096874999999997,0.0
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,1,Trump said in an interview with “Axios on HBO” taped Monday that he could execute the change via executive order.,0,0.0,0.015096874999999997,0.015096874999999997,0.08038
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,2,“It was always told to me that you needed a constitutional amendment.,0,0.0,0.015096874999999997,0.015096874999999997,0.06698333333333333
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,3,"Guess what? You don’t,” Trump said.",0,0.0,0.015096874999999997,0.015096874999999997,0.11482857142857142
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,4,“You can definitely do it with an act of Congress.,0,0.4019,0.015096874999999997,0.38680312499999997,0.28707142857142853
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,5,But now they’re saying I can do it just with an executive order.”,0,0.0,0.015096874999999997,0.015096874999999997,0.11482857142857142
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,6,He said the right awarded to babies born as birthright Americans is “ridiculous” and that the system “has to end.”,1,0.4019,0.015096874999999997,0.38680312499999997,0.3083714285714286
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,7,Trump also falsely stated that the U.S. is “the only country in the world” that offers citizenship to those born here.,0,0.0,0.015096874999999997,0.015096874999999997,0.09352857142857142
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,8,"More than 30 nations, including Canada and Mexico, have similar policies.",1,0.0,0.015096874999999997,0.015096874999999997,0.010699999999999996
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,9,"It’s not clear what the executive order would look like or when it would be proposed ― if Trump follows through at all, considering his tendency for pre-election bluster and warnings he has received from fellow Republicans, including House Speaker Paul Ryan (Wis.), who have said doing so would be outside the bounds the president’s authority.",1,-0.1491,0.015096874999999997,0.16419687500000002,0.16717142857142858
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,10,"All babies born in the U.S. are American citizens under the Constitution’s 14th Amendment, which cannot be changed by presidential order.",0,0.0,0.015096874999999997,0.015096874999999997,0.08791428571428572
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,11,"Changing that policy would dramatically reshape the U.S. ― effectively punishing the children of undocumented immigrants, whom Trump has vowed to remove from the country.",1,-0.1779,0.015096874999999997,0.192996875,0.16961428571428572
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,12,"Even if he doesn’t follow through or succeed, though, Trump’s vow to try aligns with other messaging and actions attacking undocumented immigrants ahead of the midterm elections next Tuesday.",0,0.0516,0.015096874999999997,0.036503125000000004,0.02417142857142858
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,13,"An executive order challenging birthright citizenship would ensure a legal battle, in which most experts think the president would fail.",0,-0.34,0.015096874999999997,0.35509687500000003,0.3258142857142857
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,14,The Supreme Court ruled in 1898’s U.S. v. Wong Kim Ark that a child born in the U.S. to immigrant parents was a citizen under the 14th Amendment.,0,0.5574,0.015096874999999997,0.542303125,0.5715857142857143
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,15,"“The president cannot erase the Constitution with an executive order, and the 14th Amendment’s citizenship guarantee is clear,” said Omar Jadwat, director of the ACLU’s Immigrants’ Rights Project.",0,0.25,0.015096874999999997,0.234903125,0.23877142857142858
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,16,“This is a transparent and blatantly unconstitutional attempt to sow division and fan the flames of anti-immigrant hatred in the days ahead of the midterms.”,1,-0.4404,0.015096874999999997,0.455496875,0.5297428571428572
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,17,Some Republicans ― including Ryan ― quickly shot down Trump’s idea.,0,0.0,0.015096874999999997,0.015096874999999997,0.1379142857142857
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,18,"“You cannot end birthright citizenship with an executive order,” the House speaker said Tuesday on WVLK Radio, according to Bloomberg News reporter Erik Wasson.",0,0.0,0.015096874999999997,0.015096874999999997,0.003742857142857151
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,19,"Rep. Carlos Curbelo (R-Fla.) criticized the president’s statement, calling instead for immigration reform “that makes our country more secure and reaffirms our wonderful tradition as a nation of immigrants.”",1,0.5984,0.015096874999999997,0.583303125,0.6303714285714286
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,20,"Another Republican, Rep. Justin Amash of Michigan, also tweeted that such an executive order would not be possible.",0,0.0,0.015096874999999997,0.015096874999999997,0.07640000000000001
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,21,The are some experts who disagree.,0,-0.3818,0.015096874999999997,0.396896875,0.4764857142857143
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,22,"Axios cited John Eastman, a constitutional law professor at Chapman University and director of The Claremont Institute’s Center for Constitutional Jurisprudence, who said the amendment has been misapplied and was not intended to apply to every person born in the U.S. regardless of parentage.",0,0.0,0.015096874999999997,0.015096874999999997,0.015057142857142864
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,23,"Sen. Lindsey Graham (R-S.C.) announced Tuesday that he would introduce legislation “along the same lines as the proposed executive order from President Trump” to end birthright citizenship, a policy change he has supported for years.",0,0.3182,0.015096874999999997,0.303103125,0.34317142857142857
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,24,It’s unclear what his legislation would look like ― and he has previously suggested such a change would require a constitutional amendment.,0,0.128,0.015096874999999997,0.11290312500000001,0.07157142857142858
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,25,"“This policy is a magnet for illegal immigration, out of the mainstream of the developed world, and needs to come to an end,” Graham said in a statement on Tuesday.",1,-0.5574,0.015096874999999997,0.572496875,0.6683714285714286
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,26,"Trump has long supported ending birthright citizenship, recommending in 2015 on the campaign trail that the country “start a process” to scrap it.",0,0.3182,0.015096874999999997,0.303103125,0.2777857142857143
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,27,"“I don’t think they have American citizenship and if you speak to some very, very good lawyers — and I know some will disagree — but many of them agree with me and you’re going to find they do not have American citizenship.",0,0.5698,0.015096874999999997,0.554703125,0.7051
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,28,"Our country is going to hell,” Trump said then in an interview with CNN.",1,0.0,0.015096874999999997,0.015096874999999997,0.10501428571428573
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,29,"The president has lasered in on immigration ahead of next week’s midterm elections, stoking fear about the caravan of migrants heading toward the U.S.-Mexico border from Central America.",1,-0.4939,0.015096874999999997,0.508996875,0.4642833333333333
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,30,"He has falsely claimed the caravan is stocked with criminals, gang members and Middle Eastern terrorists, and has threatened to cut off aid to Honduras, El Salvador and Guatemala, the countries where most of the migrants hail from.",0,-0.9118,0.015096874999999997,0.9268968750000001,0.81262
150,hpo,Trump intends to end birthright citizenship,Donald Trump Vows To End Birthright Citizenship,31,"He deployed 5,200 active-duty troops to the border on Monday in what officials of his administration described as a necessary national security measure.",0,0.34,0.015096874999999997,0.324903125,0.606425
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,0,Presumptive GOP presidential nominee Mitt Romney on Tuesday joined a chorus of Republicans calling for Rep. Todd Akin (R-Mo.) to drop out of the U.S. Senate race in Missouri.,1,-0.2732,-0.1628235294117647,0.1103764705882353,0.30725
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,1,"""As I said yesterday, Todd Akin's comments were offensive and wrong and he should very seriously consider what course would be in the best interest of our country,"" said Romney in a statement.",1,0.0276,-0.1628235294117647,0.1904235294117647,0.0003600000000000027
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,2,"""Today, his fellow Missourians urged him to step aside, and I think he should accept their counsel and exit the Senate race.""",0,0.3818,-0.1628235294117647,0.5446235294117647,0.3591
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,3,"Akin, however, continued his refusal to step down Tuesday in a subsequent interview on Sean Hannity's radio show.",0,0.0,-0.1628235294117647,0.1628235294117647,0.019457142857142857
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,4,"""It still seems to me that there has to be room … to broaden the scope of what a campaign needs to be about,"" he said, going on to suggest Romney had made a bigger deal of the remark than he needed to.",0,0.0,-0.1628235294117647,0.1628235294117647,0.07677142857142857
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,5,"""Why can't Mitt Romney run his race and I'll run mine?"" Akin continued.",1,0.0,-0.1628235294117647,0.1628235294117647,0.03101428571428571
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,6,"He later confirmed that vice presidential candidate Paul Ryan called him and told him to ""give some thought to stepping down,"" but didn't tell him to get out.",0,0.0,-0.1628235294117647,0.1628235294117647,0.18424285714285712
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,7,"Akin also claimed he would help Romney and the Republican party in November by soldiering on, but admitted that no senator had called him to ask him to stay in the race.",1,0.128,-0.1628235294117647,0.2908235294117647,0.41092857142857137
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,8,"On Sunday, Akin prompted outrage with his response to a question about supporting abortion in the case of rape.",1,-0.7269,-0.1628235294117647,0.5640764705882353,0.44397142857142863
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,9,"""From what I understand from doctors, that's really rare,"" said Akin said of pregnancies caused by rape.",0,-0.6908,-0.1628235294117647,0.5279764705882353,0.30064285714285716
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,10,"""If it's a legitimate rape, the female body has ways to try to shut that whole thing down.",0,-0.6908,-0.1628235294117647,0.5279764705882353,0.2277
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,11,But let's assume maybe that didn't work or something.,0,0.0,-0.1628235294117647,0.1628235294117647,0.5168714285714285
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,12,"I think there should be some punishment, but the punishment ought to be on the rapist.""",0,-0.7506,-0.1628235294117647,0.5877764705882353,0.3375714285714286
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,13,Romney had stopped short of calling on Akin to resign in an interview with WMUR Monday.,0,-0.5106,-0.1628235294117647,0.34777647058823535,0.2799571428571429
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,14,"Other officials in the GOP, including five senior Missouri Republicans, were less forgiving, however, suggesting that Akin had created an irreversible distraction and could no longer run as a viable candidate.",0,-0.2484,-0.1628235294117647,0.08557647058823531,0.09445
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,15,Akin had also vowed to remain in the race earlier Tuesday on the radio show of former Republican presidential candidate Mike Huckabee.,0,0.0,-0.1628235294117647,0.1628235294117647,0.18474000000000002
151,hpo,Romney urges Akin to drop out of Senate race,Mitt To Akin: Drop Out,16,"During the interview, Akin said he would continue campaigning because he still believed he could win.",0,0.5859,-0.1628235294117647,0.7487235294117647,0.629175
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,0,"Israeli Prime Minister Benjamin Netanyahu has said he’ll steer clear of the American presidential election, but he stars in a new ad set to air in the key battleground state of Florida that aims to make Iran a major campaign issue.",0,-0.4118,0.051673913043478265,0.4634739130434783,0.0721
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,1,"Netanyahu, who has a famously frosty relationship with President Obama, mentions neither Obama nor Republican challenger Mitt Romney, with whom Netanyahu worked in the mid-1970s at Boston Consulting Group.",1,-0.0951,0.051673913043478265,0.14677391304347825,0.17665999999999998
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,2,"His words are taken from a recent news conference, in which he expressed frustration at the Obama administration’s failure to establish “red lines” for reining in Iran and its rogue nuclear weapons program.",1,-0.8519,0.051673913043478265,0.9035739130434782,0.6254333333333333
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,3,"""The fact is that every day that passes, Iran gets closer and closer to a nuclear bomb,” Netanyahu says.",0,0.0,0.051673913043478265,0.051673913043478265,0.1941142857142857
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,4,"“The world tells Israel, wait, there's still time.",0,0.0,0.051673913043478265,0.051673913043478265,0.06472857142857143
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,5,And I say wait for what?,0,0.0,0.051673913043478265,0.051673913043478265,0.039842857142857145
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,6,"Wait until when?""",0,0.0,0.051673913043478265,0.051673913043478265,0.16154285714285715
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,7,"A voice-over at the end of the ad underscores the prime minister's message: ""The world needs American strength, not apologies.""",0,0.4939,0.051673913043478265,0.44222608695652177,0.3069428571428572
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,8,"The ad, paid for by nonprofit conservative advocacy group Secure America Now, could have a powerful influence in heavily-Jewish markets, including Miami.",0,0.6369,0.051673913043478265,0.5852260869565218,0.377
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,9,"Florida is considered a toss-up in recent polling, and its 29 electoral votes could swing the election.",0,0.0,0.051673913043478265,0.051673913043478265,0.3571571428571429
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,10,"“Sizable majorities in both states believe that Iran will share nuclear weapons with terrorists,” said Jeri Thompson, advisory board member for Secure America Now.",0,0.1779,0.051673913043478265,0.12622608695652174,0.22782857142857144
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,11,“Support for Israel remains strong.,0,0.5106,0.051673913043478265,0.4589260869565218,0.1754285714285715
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,12,"In short, (Netanyahu's) a powerful messenger with a powerful message who the American people believe.”",1,0.6808,0.051673913043478265,0.6291260869565217,0.4183285714285714
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,13,"The ad, reportedly to air in Miami, West Palm Beach and Fort Myers, is costing Secure America $1 million, the organization confirmed to Fox News.",0,0.34,0.051673913043478265,0.28832608695652173,0.07752857142857145
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,14,"A Fox News poll released Wednesday shows Obama leading Romney, 49 percent to 44 percent, in Florida.",0,0.0,0.051673913043478265,0.051673913043478265,0.14281428571428575
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,15,"Meanwhile, Haaretz reported that the Republican Jewish Coalition has launched a separate $5 million TV advertising blitz aimed at Jewish voters in swing states.",0,0.128,0.051673913043478265,0.07632608695652174,0.14375714285714286
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,16,"That campaign started Wednesday and runs through Nov. 5 in cable and broadcast TV markets in Florida, Nevada, Ohio and Pennsylvania.",0,0.0,0.051673913043478265,0.051673913043478265,0.05559999999999999
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,17,"""This ad highlights the 'buyer's remorse' felt by many in the Jewish community, who voted for Obama four years ago but are now disillusioned with his economic policies and his policies toward Israel,” the coalition's executive director, Matt Brooks, said in a written statement Wednesday.",1,-0.6597,0.051673913043478265,0.7113739130434782,0.5809428571428571
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,18,"“These ads, and the stories of the people in them, give voice to the nagging doubts that many Jewish voters feel about President Obama.",1,-0.5994,0.051673913043478265,0.6510739130434783,0.5722428571428572
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,19,"To underscore that point, numerous polls have shown an erosion in Jewish support for the president.""",1,0.4019,0.051673913043478265,0.3502260869565217,0.4620142857142857
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,20,"Netanyahu also made an appearance on NBC's ""Meet the Press"" last Sunday, urging Obama to take a tougher line with Iran over its nuclear program.",0,0.1779,0.051673913043478265,0.12622608695652174,0.24803333333333338
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,21,"""President Obama has said that he is determined to prevent Iran from getting nuclear weapons,"" he said on the Sunday morning show.",0,0.3612,0.051673913043478265,0.30952608695652173,0.31342000000000003
152,fox,Benjamin Netanyahu Used In Conservative Attack Ad Against Obama,Netanyahu appears in conservative political ad airing in Florida,22,"""If you're determined to prevent Iran from getting nuclear weapons, it means you'll act before they get nuclear weapons.""",1,-0.1027,0.051673913043478265,0.15437391304347825,0.312275
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,0,"The White House asked former President Bill Clinton to talk to Rep. Joe Sestak about the possibility of obtaining a senior position in the Obama administration if he would drop out of the Democratic primary race against establishment-backed Sen. Arlen Specter, the Obama administration said in a report released Friday morning.",0,-0.2732,0.08657777777777778,0.35977777777777775,0.1434
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,1,"But the report, by White House Counsel Robert Bauer, concluded that ""allegations of improper conduct rest on factual errors and lack a basis in the law.""",0,-0.7227,0.08657777777777778,0.8092777777777778,0.7450600000000001
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,2,"Batting down allegations that the White House dangled the secretary of Navy position in front of Sestak, the report said that Sestak was offered executive branch positions on advisory boards that were uncompensated.",1,0.0,0.08657777777777778,0.08657777777777778,0.01265
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,3,One of the jobs Clinton specifically discussed with Sestak was the president's intelligence advisory board.,0,0.4767,0.08657777777777778,0.39012222222222226,0.48754285714285717
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,4,"But a White House official said the plan always was for Sestak to remain in the House, and he couldn't have served in the House and on the president's intelligence advisory board.",0,0.631,0.08657777777777778,0.5444222222222223,0.5055571428571428
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,5,"The report also described the Clinton conversations as informal and not tied to any precise job offer since, as a former president, Clinton could not guarantee Sestak anything.",0,-0.1877,0.08657777777777778,0.2742777777777778,0.5073714285714286
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,6,"Clinton initiated conversations with Sestak at the behest of White House Chief of Staff Rahm Emanuel, who was Clinton's political director when he was president.",0,0.0,0.08657777777777778,0.08657777777777778,0.37127142857142864
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,7,"As president, Clinton promoted Sestak to vice admiral and made him his director of defense policy.",0,0.6808,0.08657777777777778,0.5942222222222222,0.3421428571428571
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,8,Sestak was also a loyal and tireless supporter of Hillary Clinton's run for the presidency in 2008.,0,0.6369,0.08657777777777778,0.5503222222222223,0.38838571428571433
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,9,"At hastily arranged news conference Friday afternoon, Sestak said Clinton called him last summer to express concerns over his jumping into the Senate primary, and how his military background could help him leave a mark on the House.",1,0.3612,0.08657777777777778,0.2746222222222222,0.1344428571428572
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,10,"Sestak said he almost interrupted Clinton to tell him Clinton that ""I am going to decide to get into this or not only depending upon what's good for Pennsylvania's working families and not an offer.",0,0.2484,0.08657777777777778,0.16182222222222223,0.04389999999999994
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,11,"And he said 'I knew you'd say that,'"" before the conversation moved on to other subjects.",0,0.0,0.08657777777777778,0.08657777777777778,0.2679857142857143
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,12,"The White House report disputed any suggestion that there was ""impropriety"" in Clinton's discussion with Sestak over possible alternatives to his Senate candidacy.",0,-0.34,0.08657777777777778,0.42657777777777783,0.517
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,13,"""There have been numerous, reported instances in the past when prior administrations -- both Democratic and Republican, and motivated by the same goals -- discussed alternative paths to service for qualified individuals also considering campaigns for public office,"" the report read.",0,0.4588,0.08657777777777778,0.37222222222222223,0.3334
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,14,"""Such discussions are fully consistent with the relevant law and ethical requirements.""",0,0.5106,0.08657777777777778,0.4240222222222223,0.5257000000000001
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,15,"The report comes one day after President Obama insisted ""nothing improper"" happened with Sestak.",0,0.0,0.08657777777777778,0.08657777777777778,0.015100000000000002
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,16,"On that same day, Obama had lunch with Clinton.",1,0.0,0.08657777777777778,0.08657777777777778,0.03347142857142858
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,17,"""This is punishable by prison.",1,-0.7351,0.08657777777777778,0.8216777777777777,0.7030285714285714
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,18,"This is a felony,"" said Rep. Darrell Issa, R-Calif., who has been leading the charge for more details on the allegation.",1,0.0,0.08657777777777778,0.08657777777777778,0.10501428571428571
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,19,"""This is about the White House.",0,0.0,0.08657777777777778,0.08657777777777778,0.09398571428571427
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,20,"This is not about Congressman Sestak,"" Issa said, adding that he wants to know what Clinton was empowered to say.",0,0.0,0.08657777777777778,0.08657777777777778,0.10865714285714285
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,21,"""They've answered a question and it begs many more answers,"" he said.",0,0.0,0.08657777777777778,0.08657777777777778,0.07805714285714285
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,22,"""We want elections not to be appointments.""",0,0.0772,0.08657777777777778,0.009377777777777777,0.007314285714285718
153,fox,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,White House Asked Bill Clinton to Urge Sestak to Drop Out of Senate Race,23,"Sestak's opponent in the general election for the Senate seat, Republican Pat Toomey, questioned why it took so long for this explanation.",0,-0.1027,0.08657777777777778,0.18927777777777777,0.18725714285714284
